code_id,code_name,article_num,label,text
H682696,CODIGO TRIBUTARIO (TUO),100,1,"Artículo 100. DEBER DE ABSTENCIÓN DE LOS VOCALES Y RESOLUTORES - SECRETARIOS DE ATENCIÓN DE QUEJAS DEL TRIBUNAL FISCAL Los Vocales y Resolutores - Secretarios de Atención de Quejas del Tribunal Fiscal, bajo responsabilidad, se abstendrán de resolver en los casos previstos en el artículo 97 del Texto Único Ordenado de la Ley del Procedimiento Administrativo General. La causal prevista por el numeral 1) del mencionado artículo 97 también es aplicable cuando el Vocal o Resolutor - Secretario de Atención de Quejas es cónyuge, conviviente, pariente dentro del cuarto grado de consanguinidad o segundo de afinidad con miembros de la Administración Tributaria que tengan o hayan tenido, según corresponda, participación directa y activa en los procedimientos que dieron origen a los actos que son materia de apelación o queja en el Tribunal Fiscal, lo que debe acreditarse documentariamente. Asimismo, la causal prevista por el numeral 5) del mismo artículo 97 también es aplicable cuando el Vocal o Resolutor - Secretario de Atención de Quejas haya tenido en los últimos doce (12) meses relación de servicio o de subordinación con la Administración Tributaria de la que proviene el expediente, siempre que el Vocal o Resolutor - Secretario de Atención de Quejas haya tenido participación directa y activa en los procedimientos que dieron origen a los actos que son materia de apelación o queja en el Tribunal Fiscal, lo que debe acreditarse documentariamente ” ."
H682685,(TUO) CODIGO PROCESAL CIVIL,34,1,"Artículo  34.- Los procesos de ejecución se someten a las reglas generales sobre competencia, salvo disposición distinta de este Código. Capítulo II Cuestionamiento de la Competencia Incompetencia.-"
H682686,CODIGO DE COMERCIO,306,0,"Artículo 306.- Es también mercantil el préstamo, con garantía de efectos cotizables, hecho en póliza con intervención de agente colegiado."
H682684,CODIGO CIVIL,1372,1,"Artículo 1372.- La rescisión se declara judicialmente, pero los efectos de la sentencia se retrotraen al momento de la celebración del contrato. La resolución se invoca judicial o extrajudicialmente. En ambos casos, los efectos de la sentencia se retrotraen al momento en que se produce la causal que la motiva. Por razón de la resolución, las partes deben restituirse las prestaciones en el estado en que se encontraran al momento indicado en el párrafo anterior, y si ello no fuera posible deben rembolsarse en dinero el valor que tenían en dicho momento. En los casos previstos en los dos primeros párrafos de este Artículo, cabe pacto en contrario. No se perjudican los derechos adquiridos de buena fe. "" TITULO  II El Consentimiento Perfeccionamiento del Contrato"
H682685,(TUO) CODIGO PROCESAL CIVIL,44,1,"Artículo  44.- Es inadmisible el conflicto de competencia positivo entre órganos jurisdiccionales de diferente nivel jerárquico. Será el órgano superior quien fije, en todo caso, su propia competencia, ya sea de oficio, a solicitud del inferior o a pedido de parte."
H682692,CODIGO PENAL,233,1,"Artículo 233.- El que acapara o de cualquier manera sustrae del comercio, bienes de consumo o producción, con el fin de alterar los precios, provocar escasez u obtener lucro indebido en perjuicio de la colectividad, será reprimido con pena privativa no menor de dos ni mayor de cuatro años y con noventa a ciento ochenta días-multa. Si se trata de bienes de primera necesidad, la pena será privativa de libertad no menor de tres ni mayor de cinco años y de ciento ochenta a trescientos sesenticinco días-multa. DEBE DECIR:"
H682684,CODIGO CIVIL,2003,1,Artículo 2003.- La caducidad extingue el derecho y la acción correspondiente. Legalidad en plazos de caducidad
H682686,CODIGO DE COMERCIO,406,0,"Artículo 406.- Opciones del asegurador El asegurador optará, en los diez días fijados en el artículo 404, entre indemnizar el siniestro, o reparar, reedificar o reemplazar, según su género o especies, en todo o en parte, los objetos asegurados y destruidos por el incendio ."
H682689,CODIGO DE LOS NIÑOS Y ADOLESCENTES,55,1,Artículo 55.- Examen médico.- Los adolescentes trabajadores son sometidos periódicamente a exámenes médicos. Para los trabajadores independientes y domésticos los exámenes serán gratuitos y estarán a cargo del Sector Salud.
H682686,CODIGO DE COMERCIO,419,0,"Artículo 419.- Carácter personal de la póliza de seguro Las cantidades que el asegurador debe entregar a la persona asegurada, en cumplimiento del contrato, serán propiedad de ésta, aun contra las reclamaciones de los herederos legítimos y acreedores de cualquiera clase del que hubiere hecho el seguro a favor de aquélla ."
H682686,CODIGO DE COMERCIO,151,1,"Artículo 151.- Ningún socio podrá trasmitir a otra persona el interés que tenga en la compañía, ni sustituirla en su lugar para que desempeñe los oficios que a él le tocaren en la administración social, sin que preceda el consentimiento de los socios."
H682686,CODIGO DE COMERCIO,300,0,"Artículo 300.- El depositario está obligado a conservar la cosa objeto del depósito según la reciba, y a devolverla con sus aumentos, si los tuviere, cuando el depositante se la pida. En la conservación del depósito responderá el depositario de los menoscabos, daños y perjuicios que las cosas depositadas sufrieren por su malicia o negligencia, y también de los que provengan de la naturaleza o vicio de las cosas, si en estos casos no hizo por su parte lo necesario para evitarlos o remediarlos, dando aviso de ellos además al depositante inmediatamente que se manifestaren."
H682686,CODIGO DE COMERCIO,380,0,"Artículo 380.- Régimen normativo del contrato El contrato de seguro se regirá por los pactos lícitos consignados en cada póliza o documento, y, en su defecto, por las reglas contenidas en esta sección."
H682684,CODIGO CIVIL,900,1,"Artículo 900.- La posesión se adquiere por la tradición, salvo los casos de adquisición originaria que establece la ley. Tradición"
H682692,CODIGO PENAL,25,1,"Artículo 25.- Complicidad
primaria y complicidad secundaria El
que, dolosamente, preste auxilio para la realización del hecho punible, sin el
cual no se hubiere perpetrado, será reprimido con la pena prevista para el
autor. A los que, de cualquier otro modo, hubieran dolosamente prestado
asistencia se les disminuirá prudencialmente la pena. El cómplice siempre responde en referencia al hecho punible
cometido por el autor, aunque los elementos especiales que fundamentan la
penalidad del tipo legal no concurran en él. "" PROCESOS CONSTITUCIONALES JURISPRUDENCIA DE LA CORTE SUPREMA DE JUSTICIA Incomunicabilidad en las circunstancias de participación"
H682686,CODIGO DE COMERCIO,217,1,"Artículo 217.- En las compañías colectivas o comanditarias por tiempo indefinido, si alguno de los socios exigiere su disolución, los demás no podrán oponerse sino por causa de mala fé en el que lo proponga. Se entenderá que un socio obra de mala fé, cuando, con ocasión de la disolución de la sociedad, pretenda hacer un lucro particular que no hubiera obtenido subsistiendo la compañía."
H682693,CODIGO DE PROCEDIMIENTOS PENALES,103,1,"Artículo 103.- El inculpado contra quien se haya dictado auto de detención definitiva, puede solicitar su libertad provisional, o el Juez deberá concederla de oficio: a. Cuando el delito se encuentra sancionado con no más de dos años de prisión como extremo máximo de la pena; y, b. Cuando se trate de delitos sancionados con pena mayor si el Juez considera que por las pruebas actuadas, las circunstancias del hecho delictuoso y las condiciones personales del procesado, éste no será merecedor de una condena superior a los dos años de prisión . Producida la excarcelación, el Juez devolverá de inmediato los documentos personales de identificación del inculpado, dejando copia certificada en autos. """
H682686,CODIGO DE COMERCIO,499,1,"Artículo 499.- La resaca deberá ir acompañada de la letra original, del protesto y de la cuenta de resaca. La cuenta de resaca indicará: 1º El capital de la letra con el interés desde el día del vencimiento. 2º Los gastos de protesto y otros legítimos, como comisión de banca, corretaje, timbre y franqueo de cartas, 3º La persona contra quien se gira la resaca. 4º El recambio."
H682692,CODIGO PENAL,107,1,"Artículo 107.- El que, a sabiendas, mata a su
ascendiente, descendiente, natural o adoptivo, o a su cónyuge o concubino, será
reprimido con pena privativa de libertad no menor de quince años."
H682684,CODIGO CIVIL,1263,1,"Artículo 1263.- En los casos del artículo 1260, inciso 1, el subrogado está autorizado a ejercitar los derechos del acreedor contra sus codeudores, sólo hasta la concurrencia de la parte por la que cada uno de éstos estaba obligado a contribuir para el pago de la deuda, aplicándose, sin embargo, las reglas del artículo 1204. Subrogación parcial"
H682689,CODIGO DE LOS NIÑOS Y ADOLESCENTES,130,0,"Artículo 130.- Obligatoriedad de Convenios.- Los extranjeros no residentes en el Perú que desearan adoptar a un niño o adolescente peruano presentarán su solicitud de Adopción, por medio de los representantes de los centros o instituciones autorizados por ese país para tramitar adopciones internacionales. Lo harán ante la Oficina de Adopciones o las instituciones públicas debidamente autorizadas por ésta. Estas organizaciones actuarán respaldadas en convenios celebrados entre el Estado del Perú y los Estados correspondientes, o entre los organismos reconocidos por su Estado de origen y el Estado Peruano."
H682684,CODIGO CIVIL,1910,0,"Artículo 1910.- El compromiso arbitral debe celebrarse por escrito, bajo sanción de nulidad. Si hay juicio pendiente, se formaliza mediante escrito presentado al juez con firmas certificadas por el secretario de la causa."
H682684,CODIGO CIVIL,1081,0,"Artículo 1081.- Si se pierde la prenda por culpa del depositario, éste debe sustituirla por otra de la misma especie y calidad, o pagar su valor actual, a elección del acreedor ."
H682689,CODIGO DE LOS NIÑOS Y ADOLESCENTES,192,0,"Artículo 192.- Garantías.- En los procesos judiciales que se sigan al adolescente infractor se respetarán las garantías de la Administración de Justicia consagradas en la Constitución Política del Perú, la Convención sobre los Derechos del Niño, el presente Código y las leyes vigentes sobre la materia. JURISPRUDENCIA DE LA CORTE SUPREMA DE JUSTICIA"
H682689,CODIGO DE LOS NIÑOS Y ADOLESCENTES,228,0,"Artículo 228.- Concesión de la Remisión por el Fiscal, el Juez y la Sala.- Antes de iniciarse el procedimiento judicial, el Fiscal podrá conceder la Remisión como forma de exclusión del proceso. Iniciado el procedimiento y en cualquier etapa, el Juez o la Sala podrán conceder la Remisión, importando en este caso la extinción del proceso."
H682689,CODIGO DE LOS NIÑOS Y ADOLESCENTES,114,0,"Artículo 114.- Recomendación.- Antes de otorgar la autorización, el Juez escuchará la opinión de los contrayentes y con el apoyo del Equipo Multidisciplinario dispondrá las medidas convenientes para garantizar sus derechos."
H682685,(TUO) CODIGO PROCESAL CIVIL,119,1,"Artículo  119.- En las resoluciones y actuaciones judiciales no se emplean abreviaturas. Las fechas y las cantidades se escriben con letras. Las referencias a disposiciones legales y a documentos de identidad pueden escribirse en números. Las palabras y frases equivocadas no se borrarán, sino se anularán mediante una línea que permita su lectura. Al final del texto se hará constar la anulación. Está prohibido interpolar o yuxtaponer palabras o frases. JURISPRUDENCIA DE LA CORTE SUPREMA DE JUSTICIA “"
H682684,CODIGO CIVIL,2073,1,"Artículo 2073.- La existencia y la capacidad de las personas jurídicas de derecho privado se rigen por la ley del país en que fueron constituidas. Las personas jurídicas de derecho privado constituidas en el extranjero son reconocidas de pleno derecho en el Perú, y se reputan hábiles para ejercer en el territorio del país, eventual o aisladamente, todas las acciones y derechos que les correspondan. Para el ejercicio habitual en el territorio del país de actos comprendidos en el objeto de su constitución, se sujetan a las prescripciones establecidas por las leyes peruanas. La capacidad reconocida a las personas jurídicas extranjeras no puede ser más extensa que la concedida por la ley peruana a las nacionales. Fusión de personas jurídicas"
H682688,CODIGO DE EJECUCION PENAL,83,1,"Artículo 83. Derecho a la información 83.1 El interno tiene derecho a disponer de libros, periódicos y revistas. También puede ser informado a través de audiciones radiofónicas, televisivas y otras análogas. 83.2 El Consejo Técnico Penitenciario puede, mediante resolución motivada y por exigencias del tratamiento, establecer limitaciones a este derecho. (Texto según el artículo 74 del Decreto Legislativo Nº 654)"
H682686,CODIGO DE COMERCIO,417,0,Artículo 417.- Cobertura del seguro de vida Sólo se entenderán comprendidos en el seguro sobre la vida los riesgos que específica y taxativamente se enumeren en la póliza .
H682684,CODIGO CIVIL,253,1,"Artículo 253.- Todos los que tengan interés legítimo pueden oponerse a la celebración del matrimonio cuando exista algún impedimento. La oposición se formula por escrito ante cualquiera de los alcaldes que haya publicado los avisos. Si la oposición no se funda en causa legal, el alcalde la rechazará de plano, sin admitir recurso alguno. Si se funda en causa legal y los pretendientes niegan su existencia, el alcalde remitirá lo actuado al juez ."
H682686,CODIGO DE COMERCIO,347,0,"Artículo 347.- Carta de porte o billete de viajeros Las cartas de portes o billetes en los casos de transporte de viajeros, podrán ser diferentes, unos para las personas y otros para los equipajes; pero, todos contendrán la indicación del porteador, la fecha de la expedición, los puntos de salida y llegada, el precio y, en lo tocante a los equipajes, el número y el peso de los bultos, con las demás indicaciones que se crean necesarias para su fácil identificación."
H682685,(TUO) CODIGO PROCESAL CIVIL,22,0,"Artículo  22.- El Juez del lugar donde el comerciante tiene su establecimiento principal es competente para conocer la quiebra y el concurso de acreedores que se solicite. Si el deudor no es comerciante, es competente el Juez del lugar del domicilio del demandado. Lo expuesto en los párrafos precedentes no obsta la declaración de quiebra por el Juez de la ejecución en el caso contemplado en el artículo 703."
